timestamp,open,high,low,close,volume,SMA_50,EMA_20,RSI,MACD,MACD_signal
2024-04-15 16:30:00,64114.73,64351.83,63892.88,64138.36,972.09811,65725.247,65041.27120338146,23.76166565687828,-485.06476019354886,-360.48115719345765
2024-04-15 16:45:00,64138.35,64309.83,64010.0,64148.61,546.53235,65709.3592,64956.25585067846,24.004478515335833,-494.03455785102415,-387.19183732497095
2024-04-15 17:00:00,64148.61,64745.2,64100.0,64519.75,674.68835,65701.6682,64914.68386489956,29.365520105464967,-465.8255439604254,-402.9185786520619
2024-04-15 17:15:00,64519.75,64550.0,63618.77,63797.68,967.87034,65679.49900000001,64808.30254443294,27.023928292889934,-496.0169371349184,-421.53825034863326
2024-04-15 17:30:00,63797.69,64170.74,63688.12,63694.4,773.7782,65654.2724,64702.21658782028,30.84136559933259,-522.257408287187,-441.68208193634405
2024-04-15 17:45:00,63694.41,64039.91,63310.99,63908.48,1047.88555,65630.2074,64626.62262707549,31.88295031932411,-519.7869237678824,-457.30305030265174
2024-04-15 18:00:00,63908.48,64060.34,63737.18,63742.15,451.5284,65599.9942,64542.387138782586,34.88646022076652,-525.1963512952861,-470.88171050117865
2024-04-15 18:15:00,63742.15,63742.15,63111.0,63476.99,1029.43696,65560.1992,64440.92074461281,38.550534685877736,-544.6017278333384,-485.6257139676106
2024-04-15 18:30:00,63476.99,63863.22,63295.41,63853.35,815.50224,65524.78,64384.961626078264,40.39382603575607,-523.5760629804354,-493.21578377017556
2024-04-15 18:45:00,63853.34,63875.0,63129.0,63170.87,665.77484,65461.407199999994,64269.33385216605,31.186561721266656,-555.5791339591524,-505.688453807971
2024-04-15 19:00:00,63170.86,63195.13,62274.4,63021.88,1753.32839,65395.36239999999,64150.52872338833,32.63166262570053,-586.2066210910853,-521.7920872645939
2024-04-15 19:15:00,63021.87,63307.69,62597.0,63123.71,749.15845,65328.56399999999,64052.73646401801,30.147870954979382,-595.398907350107,-536.5134512816966
2024-04-15 19:30:00,63123.7,63471.7,63040.57,63320.32,819.67308,65268.7966,63982.982515063915,34.009641265034986,-580.1316796915125,-545.2370969636597
2024-04-15 19:45:00,63320.33,63632.5,63292.63,63301.11,592.13318,65205.5306,63918.04227553402,38.03981290112049,-563.0914109596633,-548.8079597628605
2024-04-15 20:00:00,63301.11,63633.02,63289.2,63441.64,470.88551,65148.0176,63872.67063024507,40.09868346256168,-532.1134065576771,-545.4690491218239
2024-04-15 20:15:00,63441.63,63455.53,62942.82,63270.31,534.95606,65088.147000000004,63815.30295117411,38.06463010273413,-515.4462702705641,-539.464493351572
2024-04-15 20:30:00,63270.31,63397.27,63139.11,63319.34,268.56428,65032.798200000005,63768.06838439562,32.12233676566515,-492.60271596845996,-530.0921378749496
2024-04-15 20:45:00,63319.35,63319.35,62982.32,63112.96,309.97183,64971.3434,63705.67710969128,37.95185810810811,-485.5550000227231,-521.1847103045043
2024-04-15 21:00:00,63112.96,63474.55,63112.96,63295.74,307.87605,64909.8992,63666.63548019687,43.17620074629416,-459.91915419603174,-508.9315990828098
2024-04-15 21:15:00,63295.74,63326.08,62666.0,63028.63,540.72938,64844.7276,63605.87305351146,35.208279395991354,-455.90076610736287,-498.3254324877204
2024-04-15 21:30:00,63028.63,63028.63,62632.0,62911.81,407.76212,64777.8044,63539.771810319886,35.80430961971122,-456.87598038424767,-490.03554206702586
2024-04-15 21:45:00,62911.82,63363.37,62909.25,63262.94,273.30061,64710.172999999995,63513.40687600371,46.44504897711088,-424.4231029044895,-476.9130542345186
2024-04-15 22:00:00,63262.94,63285.9,62900.0,62986.59,447.41499,64635.662000000004,63463.23384019383,35.11018422445012,-416.20534302257875,-464.7715119921307
2024-04-15 22:15:00,62986.58,63054.89,62700.0,63048.0,363.86115,64565.0542,63423.68776017537,47.316674746998224,-400.12504290971265,-451.8422181756471
2024-04-15 22:30:00,63048.0,63527.31,63032.01,63387.56,454.90924,64501.90059999999,63420.24702111105,57.3723428276507,-355.87928022402775,-432.6496305853233
2024-04-15 22:45:00,63387.57,63459.99,63209.68,63459.98,239.38422,64441.56019999999,63424.03111433857,56.860776848780176,-311.3810982882351,-408.39592412590565
2024-04-15 23:00:00,63459.98,63540.61,63340.62,63540.61,247.56769,64382.237199999996,63435.13386535394,54.71775696130963,-266.53732499622856,-380.0242042999703
2024-04-15 23:15:00,63540.61,63558.0,63179.21,63288.84,304.18982,64318.7028,63421.20111627261,49.76102833771537,-248.45006871336227,-353.7093771826487
2024-04-15 23:30:00,63288.85,63440.0,63210.62,63440.0,176.96244,64262.502,63422.99148615141,49.96819091656712,-219.38945403346588,-326.8453925528122
2024-04-15 23:45:00,63440.0,63525.34,63318.68,63419.99,237.66224,64206.9688,63422.70563032747,53.08420150336278,-195.7172407767648,-300.61976219760277
2024-04-16 00:00:00,63419.99,63581.83,63308.0,63581.83,348.94723,64158.605599999995,63437.860332201046,55.168407912198745,-162.02992565225577,-272.9017948885334
2024-04-16 00:15:00,63581.82,63719.98,63228.01,63268.0,489.54566,64106.7632,63421.68315770571,52.92879757595905,-158.82510695753444,-250.0864573023336
2024-04-16 00:30:00,63268.0,63388.0,63038.0,63062.54,370.33457,64045.387800000004,63387.479047448025,45.6321408503466,-170.89420790089207,-234.2480074220453
2024-04-16 00:45:00,63062.53,63255.48,62933.33,63254.74,270.52513,63990.041399999995,63374.83723340536,54.35733584111553,-163.07035014539724,-220.0124759667157
2024-04-16 01:00:00,63254.74,63551.75,63089.0,63516.0,340.26471,63938.24679999999,63388.28130641437,61.02926948591283,-134.24094193075143,-202.85816915952287
2024-04-16 01:15:00,63515.99,63718.16,63407.97,63624.0,348.5144,63890.1634,63410.73070580348,57.23306222204404,-101.508602823189,-182.58825589225611
2024-04-16 01:30:00,63624.01,63899.69,63355.65,63508.0,396.45768,63837.19439999999,63419.994448107915,61.16246708484082,-83.96037585489103,-162.8626798847831
2024-04-16 01:45:00,63508.0,63554.48,63116.73,63147.5,370.92199,63777.1444,63394.04259590716,51.88830352533932,-98.01278634007758,-149.892701175842
2024-04-16 02:00:00,63147.5,63174.38,62842.06,63068.0,467.25696,63713.92499999999,63362.99092010648,43.27123112297763,-114.24743516647868,-142.76364797396934
2024-04-16 02:15:00,63068.0,63116.0,62750.0,62795.53,530.49148,63652.5202,63308.94702295348,37.09620411476598,-147.40042287757387,-143.69100295469025
2024-04-16 02:30:00,62795.53,63253.23,62795.52,63225.94,327.1068,63612.9304,63301.04159219601,44.619940432429175,-137.36050814550254,-142.4249039928527
2024-04-16 02:45:00,63225.94,63500.0,63164.63,63401.55,316.9055,63573.7772,63310.61382151068,51.97858334064787,-113.92034123979829,-136.72399144224184
2024-04-16 03:00:00,63401.56,63554.99,63319.0,63438.0,291.43252,63545.573599999996,63322.745838509654,49.9634174001478,-91.3496082938509,-127.64911481256367
2024-04-16 03:15:00,63438.01,63438.01,63100.0,63140.0,459.14184,63523.6688,63305.34147293731,45.35136624904953,-96.39704421033821,-121.39870069211858
2024-04-16 03:30:00,63139.99,63170.0,62872.0,62885.34,345.68865,63491.1916,63265.34133265757,38.78203166524386,-119.56780403995072,-121.03252136168501
2024-04-16 03:45:00,62885.33,63112.23,62799.32,62956.0,1106.52316,63457.17860000001,63235.88025335685,44.54770409411503,-130.72224203705264,-122.97046549675855
2024-04-16 04:00:00,62956.0,63029.13,62304.29,62504.39,1655.08735,63420.61059999999,63166.214514941916,41.01881679770093,-173.99763087196334,-133.1758985717995
2024-04-16 04:15:00,62504.39,62691.82,62271.0,62431.66,1171.58692,63377.8676,63096.2569420903,36.22626227467164,-211.7217944221411,-148.88507774186783
2024-04-16 04:30:00,62431.66,62643.47,62000.0,62061.33,1117.60809,63328.3538,62997.69247141503,26.514322248161974,-268.40697333556454,-172.78945686060717
2024-04-16 04:45:00,62061.32,62487.0,61680.0,62487.0,1290.4329,63295.799000000006,62949.05509318502,33.35090493762084,-275.8030881727318,-193.3921831230321
2024-04-16 05:00:00,62487.0,62615.04,62366.44,62524.6,725.658,63263.523799999995,62908.63079859597,35.2616749595348,-275.4552797041688,-209.80480243925948
2024-04-16 05:15:00,62524.6,62739.34,62467.28,62698.72,462.68621,63234.526,62888.63929396778,42.87610085655692,-258.15377415523835,-219.47459678245528
2024-04-16 05:30:00,62698.71,62812.74,62610.19,62797.22,384.10167,63200.0754,62879.93269454228,45.72743166225917,-233.79899033023685,-222.33947549201162
2024-04-16 05:45:00,62797.23,62888.0,62582.55,62700.41,478.90709,63178.13,62862.83529506206,48.41104384663708,-219.77596607612213,-221.82677360883372
2024-04-16 06:00:00,62700.41,62949.87,62636.73,62843.73,375.54932,63161.1166,62861.01574315139,42.937913653379276,-194.85176227501506,-216.43177134207002
2024-04-16 06:15:00,62843.73,63075.64,62810.0,62941.74,442.68485,63141.7818,62868.70376761316,41.253276620999934,-165.28525773255387,-206.20246862016683
2024-04-16 06:30:00,62941.74,63043.18,62863.62,62964.99,269.88459,63126.238600000004,62877.87388498333,40.956765458250906,-138.3823238861005,-192.6384396733536
2024-04-16 06:45:00,62965.0,63254.88,62964.99,63195.12,349.41093,63120.60119999999,62908.087800699206,51.081887414618876,-97.36957145499764,-173.5846660296824
2024-04-16 07:00:00,63195.13,63270.32,63104.4,63169.68,313.19305,63106.927800000005,62933.001343489756,56.13282833947329,-66.15685007500724,-152.0991028387474
2024-04-16 07:15:00,63169.68,63422.04,63124.09,63288.76,365.81462,63109.2856,62966.883120300256,57.030338882785486,-31.449255260762584,-127.96913332315044
2024-04-16 07:30:00,63288.75,63800.0,63204.49,63322.63,1017.67691,63115.3006,63000.76377550976,70.9927855258972,-1.196418807892769,-102.6145904200989
2024-04-16 07:45:00,63322.63,63578.3,63271.81,63516.19,473.42929,63123.150200000004,63049.851987365975,76.20030052809835,37.96026409744081,-74.49961951659097
2024-04-16 08:00:00,63516.18,63660.0,63344.43,63369.99,428.77997,63124.143599999996,63080.341321902546,85.45427945989273,56.5433032500805,-48.29103496325668
2024-04-16 08:15:00,63369.99,63395.59,63199.05,63241.99,450.01848,63122.9612,63095.736434102306,74.38771488930075,60.24747007052065,-26.583333956501217
2024-04-16 08:30:00,63241.99,63415.0,63151.71,63165.35,251.61083,63117.4354,63102.366297521134,70.18835109299077,56.34928202304582,-9.99681076059181
2024-04-16 08:45:00,63165.35,63331.21,63077.02,63288.48,309.00788,63117.7988,63120.09141204293,69.19866661458124,62.47532521066023,4.4976164336585995
2024-04-16 09:00:00,63288.48,63461.01,63241.01,63290.01,276.29636,63117.212199999994,63136.27413470551,67.1230115985739,66.68501346067933,16.935095839062747
2024-04-16 09:15:00,63290.0,63578.34,63259.6,63493.21,267.86896,63124.8172,63170.26802663832,75.65098100119039,85.4329456968917,30.63466581062854
2024-04-16 09:30:00,63493.21,63547.26,63329.74,63331.01,213.47095,63125.5226,63185.576786006095,65.57561499514132,86.20887043241237,41.74950673498531
2024-04-16 09:45:00,63331.0,63373.23,63198.67,63242.19,318.08287,63129.7938,63190.968520672184,59.660461078421996,78.7489952772521,49.14940444343868
2024-04-16 10:00:00,63242.18,63340.66,63095.8,63158.06,416.56843,63134.7188,63187.83437584626,55.97395926803753,65.29571422660956,52.37866640007286
2024-04-16 10:15:00,63158.05,63158.06,61750.0,61899.99,1974.82633,63107.4598,63065.18253052756,25.506927345141776,-46.347576787164144,32.63341776262546
2024-04-16 10:30:00,61899.99,62499.86,61600.0,62310.8,1916.75511,63093.944,62993.33657523923,35.82350688621578,-100.51804607957456,6.003124994185455
2024-04-16 10:45:00,62310.8,62641.5,62290.6,62559.23,628.41646,63084.168600000005,62951.99309188311,38.45165089486138,-121.99601437329693,-19.596702879311025
2024-04-16 11:00:00,62559.22,62843.96,62486.67,62692.24,576.48398,63070.2622,62927.254702179955,40.32470462561358,-126.8227301091465,-41.04190832527812
2024-04-16 11:15:00,62692.23,62779.6,62451.55,62592.96,365.27616,63052.9218,62895.41711149615,35.40786167001214,-137.0788438040763,-60.24929542103776
2024-04-16 11:30:00,62592.96,62717.64,62366.44,62440.61,402.29669,63030.921800000004,62852.10214849652,35.339159515396304,-155.70538480376854,-79.34051329758393
2024-04-16 11:45:00,62440.61,63269.95,62436.08,63094.77,764.95961,63027.0404,62875.21337244923,48.0082581119986,-116.34070456359768,-86.74055155078668
2024-04-16 12:00:00,63094.76,63094.77,62811.87,62943.05,449.72841,63017.1014,62881.67400364454,47.05238090186807,-96.27663081914943,-88.64776740445923
2024-04-16 12:15:00,62943.04,63236.52,62815.0,63174.38,308.46607,63012.1892,62909.5507652022,48.52927528460641,-61.006070126837585,-83.11942794893491
2024-04-16 12:30:00,63174.38,63422.97,63072.57,63138.99,485.6597,63003.3324,62931.402120897226,48.0702292417388,-35.500347987544956,-73.59561195665692
2024-04-16 12:45:00,63139.0,63198.16,62910.33,63047.89,416.81019,62998.9302,62942.496204621304,44.14175962955165,-22.379906448353722,-63.352470854996284
2024-04-16 13:00:00,63047.88,63221.35,62871.52,62979.9,392.44868,62997.2774,62946.05847084785,45.26370599391891,-17.269020268664462,-54.135780737729924
2024-04-16 13:15:00,62979.89,63342.52,62658.26,63175.78,635.59096,62995.698200000006,62967.936711719485,49.12931181414125,2.5577882227589726,-42.797066945632146
2024-04-16 13:30:00,63175.78,63330.22,62319.0,62551.3,1443.56391,62976.40420000001,62928.257024889055,43.03215434083603,-31.753604420395277,-40.58837444058477
2024-04-16 13:45:00,62551.31,62756.0,62136.28,62692.41,1309.74461,62957.7724,62905.79540347105,62.239885821615005,-47.01724703916261,-41.874148960300346
2024-04-16 14:00:00,62692.41,62908.82,62459.68,62880.41,734.96775,62945.22060000001,62903.37774599762,59.44868175288559,-43.44298131837422,-42.18791543191512
2024-04-16 14:15:00,62880.41,63100.0,62397.52,62424.17,823.70402,62930.754,62857.73891304546,47.90412285384406,-76.54276764746464,-49.05888587502503
2024-04-16 14:30:00,62424.18,62569.28,62020.01,62501.9,897.45164,62919.432,62823.84949275542,46.994720155616506,-95.40268266145722,-58.32764523231147
2024-04-16 14:45:00,62501.89,62570.71,62082.46,62092.13,581.11891,62905.364,62754.16192201681,42.798475807031366,-141.77996442270523,-75.01810907039022
2024-04-16 15:00:00,62092.12,62415.0,61888.0,62004.27,792.81304,62880.93060000001,62682.74364372949,43.607226995159266,-183.50849042456684,-96.71618534122555
2024-04-16 15:15:00,62004.27,62374.83,61947.03,62259.21,553.70181,62858.08380000001,62642.40710623144,36.13657027947199,-193.77342116193176,-116.1276325053668
2024-04-16 15:30:00,62259.2,62314.96,61858.72,61947.16,697.95736,62828.267,62576.19309611416,34.31110915065834,-224.50037919078022,-137.8021818424495
2024-04-16 15:45:00,61947.15,62065.01,61735.42,61762.2,851.99798,62800.711,62498.66994410329,27.423181454836183,-260.7704417012428,-162.39583381420817
2024-04-16 16:00:00,61762.19,62002.1,61700.0,61922.51,720.46696,62781.454399999995,62443.7975684744,31.298848242232083,-273.427152309705,-184.60209751330754
2024-04-16 16:15:00,61922.51,62110.64,61694.02,61868.29,619.59897,62759.70019999999,62388.98732385779,31.65782419127126,-284.55264179144433,-204.5922063689349
2024-04-16 16:30:00,61868.29,62219.15,61753.33,62096.31,611.10897,62751.5386,62361.11329301419,36.911988197548865,-271.8367986014564,-218.04112481543922
2024-04-16 16:45:00,62096.31,62730.9,61992.05,62730.9,1064.65874,62757.5234,62396.33107463189,44.16823096364196,-208.15382403833064,-216.06366466001754
2024-04-16 17:00:00,62730.89,62991.31,62515.0,62798.79,895.16333,62772.2726,62434.660496095516,53.79855050664729,-150.47190580183087,-202.94531288838022
2024-04-16 17:15:00,62798.8,63280.75,62754.03,63011.48,824.13059,62782.7622,62489.59568694356,54.791891315513574,-86.59801651908492,-179.67585361452117
2024-04-16 17:30:00,63011.48,63027.98,62535.8,62817.99,840.31391,62788.63,62520.87133580608,49.064100564958125,-51.0025988016132,-153.9412026519396
2024-04-16 17:45:00,62817.99,62913.1,62282.01,62490.36,690.31588,62784.4628,62517.96549430073,51.032234923506415,-48.668951315827144,-132.8867523847171
2024-04-16 18:00:00,62490.37,63041.85,62427.24,62774.8,673.97123,62784.01440000001,62542.42592341495,53.99811301957888,-23.595592729347118,-111.02852045364311
2024-04-16 18:15:00,62774.8,62784.36,62487.96,62674.57,632.61295,62783.497599999995,62555.01107356591,59.384143433484105,-11.67788337834645,-91.15839303858378
2024-04-16 18:30:00,62674.57,62918.89,62650.94,62747.75,468.28501,62781.578,62573.36716179773,62.03571798590963,3.630155382445082,-72.200683354378
2024-04-16 18:45:00,62747.76,63004.2,62705.34,63003.92,464.39881,62782.8216,62614.372194007476,62.050830617469266,36.017477427143604,-50.55705119807368
2024-04-16 19:00:00,63003.93,63094.8,62843.92,62873.44,350.06943,62780.9906,62639.04531838771,65.92476704604053,50.57304338891845,-30.331032280675252
2024-04-16 19:15:00,62873.44,63072.29,62772.41,62958.05,301.6323,62776.249200000006,62669.4267166365,71.29400452287257,68.15016152547469,-10.634793519445266
2024-04-16 19:30:00,62958.05,62961.01,62648.26,62680.81,327.84459,62766.4718,62670.51083886159,62.96292497469969,59.02875651536306,3.2979164875163978
2024-04-16 19:45:00,62680.8,62805.09,62650.55,62721.43,454.80612,62755.125199999995,62675.36028277953,64.65231788079464,54.450006077066064,13.528334405426332
2024-04-16 20:00:00,62721.43,62829.27,62555.0,62701.24,278.94503,62742.697400000005,62677.82501775291,61.18811148717372,48.631554809711815,20.54897848628343
2024-04-16 20:15:00,62701.24,62924.42,62685.75,62924.42,150.32734,62730.862,62701.3102541574,54.221566813842585,61.32226615512627,28.703636020052002
2024-04-16 20:30:00,62924.42,62960.8,62839.32,62884.11,215.64956,62721.144400000005,62718.719753761456,51.88389284862615,67.35068938980112,36.43304669400183
2024-04-16 20:45:00,62884.1,63050.0,62829.11,63019.72,192.83093,62716.699,62747.38644387941,50.188353189660646,82.12417552078114,45.571272459357694
2024-04-16 21:00:00,63019.73,63447.5,62973.83,63263.62,443.24255,62718.664399999994,62796.55154446232,59.95692178443918,112.21936635820748,58.90089123912766
2024-04-16 21:15:00,63263.62,63780.0,63221.35,63659.15,681.82549,62726.0778,62878.70377832305,75.34577501745673,166.07161711279332,80.33503641386079
2024-04-16 21:30:00,63659.15,63993.26,63543.63,63975.79,544.06259,62739.793399999995,62983.188180387515,75.68534019992374,231.63002876252722,110.59403488359408
2024-04-16 21:45:00,63975.79,64365.0,63915.19,64007.12,758.26827,62750.0716,63080.705496541086,79.36438679765006,282.8530575050536,145.04583940788598
2024-04-16 22:00:00,64007.11,64080.0,63781.82,63848.4,458.57025,62760.41939999999,63153.81925877527,73.37302986158593,307.1002389129644,177.45671930890168
2024-04-16 22:15:00,63848.41,63848.41,63613.71,63678.82,175.91924,62769.152,63203.8193293681,64.87914142349442,309.0698512534873,203.7793456978188
2024-04-16 22:30:00,63678.83,63805.2,63656.88,63695.27,186.4656,62779.8962,63250.62415514257,69.07763091308342,308.40308199032734,224.70409295632052
2024-04-16 22:45:00,63695.26,63824.08,63688.01,63782.57,152.65374,62817.5478,63301.28566417661,69.11620142817378,311.33022194664227,242.02931875438486
2024-04-16 23:00:00,63782.56,63814.94,63623.32,63702.63,139.53359,62845.384399999995,63339.50893425503,76.07614964528133,303.6986624030542,254.36318748411873
2024-04-16 23:15:00,63702.63,63876.64,63690.02,63833.85,151.03398,62870.8768,63386.58903575455,77.13351870822952,304.72625920049177,264.43580182739333
2024-04-16 23:30:00,63833.84,63843.25,63720.35,63829.89,175.91891,62893.6298,63428.8081752065,77.74909400246841,301.742795048056,271.8972004715259
2024-04-16 23:45:00,63829.88,63829.89,63641.89,63793.39,180.45427,62917.63840000001,63463.53025375826,73.52394977774645,293.05497789104265,276.12875595542926
2024-04-17 00:00:00,63793.4,63822.14,63581.16,63690.75,538.16261,62942.6412,63485.1702295908,71.12375086418191,274.72081940173666,275.8471686446908
2024-04-17 00:15:00,63690.75,63865.0,63592.4,63727.33,407.2551,62955.29239999999,63508.23306486787,69.54410619293034,260.1437913044065,272.70649317663396
2024-04-17 00:30:00,63727.33,63813.29,63673.67,63806.14,183.51758,62972.5542,63536.605153928074,66.48796498905895,252.04527879163652,268.5742502996345
2024-04-17 00:45:00,63806.15,64239.67,63801.68,64022.59,381.54615,62989.5184,63582.88942498254,62.39461981283914,260.09464615293837,266.8783294702953
2024-04-17 01:00:00,64022.6,64024.1,63651.27,63753.55,300.23279,63001.8096,63599.14281307944,42.16648337704092,241.97520865935076,261.8977053081064
2024-04-17 01:15:00,63753.54,63950.02,63615.0,63949.99,252.84127,63019.851599999995,63632.556830881396,48.19623270587179,240.69194328790763,257.6565529040667
2024-04-17 01:30:00,63949.99,63950.02,63771.9,63835.6,149.41462,63036.965599999996,63651.89427555936,49.584226596504806,227.81847961185122,251.6889382456236
2024-04-17 01:45:00,63835.61,64048.79,63786.0,64017.64,175.55283,63053.802800000005,63686.72720169656,60.91728102283866,229.65791998403438,247.28273459330575
2024-04-17 02:00:00,64017.64,64295.0,63989.16,64072.39,447.77418,63084.2246,63723.456992011175,61.8586719997989,232.84941406498547,244.3960704876417
